Title,description,Poster
Cleopatra,The queen of Egypt (Claudette Colbert) barges the Nile and flirts with Mark Antony (Henry Wilcoxon) and Julius Caesar (Warren William).,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MzAwMTcwOV5BMl5BanBnXkFtZTcwNzY2NDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
A Christmas Carol,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2ODIxODM0M15BMl5BanBnXkFtZTcwNDgwNTMyNA@@._V1_UY268_CR110,0,182,268_AL_.jpg"
Alice,"The story takes place in Wonderland 150 years after the original ""Alice's"" visit, and Wonderland is an outlandish inter-dimensional city of twisted towers and casinos built out of playing cards, all under the rule of the Queen of Hearts.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzMDE3Mjc5OV5BMl5BanBnXkFtZTcwNjI0NzMwMw@@._V1_UY268_CR16,0,182,268_AL_.jpg"
Abigail's Party,"Beverly Moss invites her new neighbours, Angela and Tony, over for drinks. She has also asked her divorced neighbour Susan, whose fifteen-year-old daughter Abigail is holding a party back in their house. Beverly's husband Laurence comes home late from work, just before the guests arrive. The gathering starts off in a stiff, insensitive, British-middle-class way as the virtual strangers tentatively gather, until Beverly and Laurence start sniping at each other. As Beverly serves more drinks and the alcohol takes effect, Beverly flirts more and more overtly with Tony, as Laurence sits impotently by.","https://images-na.ssl-images-amazon.com/images/M/MV5BODU4NDUzMjg3N15BMl5BanBnXkFtZTcwMzI4MDUxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Anne of Avonlea,"Anne Shirley, now a schoolteacher, has begun writing stories and collecting rejection slips. She makes the acquaintance of a handsome, rich, bachelor, chases a cow, and wins (to her chagrin) a baking soda company's writing contest. She acts as Diana's maid of honor, and refuses Gilbert Blythe's marriage proposal; which sends her to teach Kingsport Ladies' College, an exclusive girls school, where she meets opposition from one of the teachers, Miss Brooke, and the Pringle clan (one of whom is a rich, handsome bachelor). But while Anne enjoys the battle, and the friends she makes, she returns to Avonlea.","https://images-na.ssl-images-amazon.com/images/M/MV5BODE0NjQ5ODkyN15BMl5BanBnXkFtZTcwNjY3MDU3Nw@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Persuasion,Persuasion is the newest adaptation of the classic Jane Austen novel of the same name published in 1818.Anne (Sally Hawkins) fell deeply in love with handsome young naval officer Frederick Wentworth (Rupert Penry-Jones) at the age of nineteen.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NzAwNDAyN15BMl5BanBnXkFtZTYwMjYzMDc5._V1_UY268_CR1,0,182,268_AL_.jpg"
Persuasion,Persuasion is the newest adaptation of the classic Jane Austen novel of the same name published in 1818.Anne (Sally Hawkins) fell deeply in love with handsome young naval officer Frederick Wentworth (Rupert Penry-Jones) at the age of nineteen.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjU0NDQ1OTMzOF5BMl5BanBnXkFtZTcwMjczODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Wild China,"Wild China is a six-part nature documentary series on the natural history of China, co-produced by the BBC Natural History Unit and China Central Television and filmed entirely in high-definition.","https://images-na.ssl-images-amazon.com/images/M/MV5BZDQ5Njc1YTEtODY2Mi00OTBhLTkxMjktYmFkZTYxZTdkMDk5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
The Losers,"A tale of double cross and revenge, centered upon the members of an elite U.S. Special Forces unit sent into the Bolivian jungle on a search and destroy mission. The team-Clay, Jensen, Roque, Pooch and Cougar -find themselves the target of a lethal betrayal instigated from inside by a powerful enemy known only as Max. Presumed dead, the group makes plans to even the score when they're joined by the mysterious Aisha, a beautiful operative with her own agenda. Working together, they must remain deep undercover while tracking the heavily-guarded Max, a ruthless man bent on embroiling the world in a new high-tech global war.","https://images-na.ssl-images-amazon.com/images/M/MV5BODlmNDA2YzAtMjUxNC00YjUyLTlmZmUtOWQ5MjM1YzQzMzQzXkEyXkFqcGdeQXVyMzk3NTUwOQ@@._V1_UY268_CR42,0,182,268_AL_.jpg"
Little Dorrit,A drama based on the novel by Charles Dickens which tells the story of Arthur Clennam who is thrown into a debtor's prison. There he meets a young seamstress whose father has been imprisoned for twenty-five years. A film in originally released in two parts.,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQwNTAzMTA3N15BMl5BanBnXkFtZTcwODM1ODE0Mg@@._V1_UY268_CR2,0,182,268_AL_.jpg"
The Phantom,"Before Superman, Spider-Man, and Batman, there was The Phantom, the greatest legend in the annals of 20th century comic-book crime fighting. Now, the immortal superhero returns to strike terror in the hearts of villains around the world - and to inspire a new generation to believe in the Ghost Who Walks.","https://images-na.ssl-images-amazon.com/images/M/MV5BODEyOTEzMTk2NV5BMl5BanBnXkFtZTcwMjI4NDM3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Passing Strange,A young black artist leaves his Los Angeles digs and travels to Europe to find himself. A theatrical stage production of the original Broadway musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1OTg1NjI5OF5BMl5BanBnXkFtZTgwMTY0ODExMzE@._V1_UY268_CR54,0,182,268_AL_.jpg"
The Two Escobars,"Pablo Escobar was the richest, most powerful drug kingpin in the world, ruling the Medellin Cartel with an iron fist. Andres Escobar was the biggest soccer star in Colombia. The two were not related, but their fates were inextricably-and fatally-intertwined. Pablo's drug money had turned Andres' national team into South American champions, favored to win the 1994 World Cup in Los Angeles. It was there, in a game against the U.S., that Andres committed one of the most shocking mistakes in soccer history, scoring an ""own goal"" that eliminated his team from the competition and ultimately cost him his life. The Two Escobars is a riveting examination of the intersection of sports, crime, and politics.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NzUxMjk4NV5BMl5BanBnXkFtZTcwMjczOTAxNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Beast,"Fishing and jobs are becoming scarce in the small seaport village of Graves Point, when mysterious deaths and unexplained disappearances begin to occur. Divers vanish and a young couple disappears at sea, their empty raft washing up on the shore. When a large, strange claw is discovered on the raft, the unsettled towns-people call on the marine biologist Dr. Herbert Talley (Ronald Guttman), who identifies it as belonging to a rare giant squid. With the help of Whip Dalton, the hunt is on! It becomes a battle of wills between Dalton and Talley as they try to locate the Beast, without the Beast getting them.","https://images-na.ssl-images-amazon.com/images/M/MV5BN2IyYWU2ZmItZmI2ZS00ZWUzLTg2NjUtMjQ5YmFlODMzMGU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR3,0,182,268_AL_.jpg"
If God Is Willing and da Creek Don't Rise,"In 2006, director Spike Lee created an astonishing record of the cataclysmic effects of Hurricane Katrina on the city of New Orleans with his epic award-winning documentary, When the Levees Broke. Five years later, Lee returns to New Orleans, to see how the ambitious plans to reinvent the Crescent City were playing out. He finds a patchwork of hope and heartache just as a new disaster unfolds. The four-hour documentary is a continuation of the heart-rending story of destruction and rebirth of America's most unique city.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MDE5MDU4N15BMl5BanBnXkFtZTcwNzg2NDM3Mw@@._V1_UY268_CR110,0,182,268_AL_.jpg"
Young Again,"Michael Riley whishes to be 17 again and which comes true. He goes back to the high school where he fell in love with Laura and still be in love with her. Mick is very happy and excited to be 17 again, he finds Laura who is a widow having 2 children and then realizes the reason why they broke up years ago. Laura makes Mick understand that there is no way to go back. Finally Mick is willing to face who he is and has a new start with Laura when he turns back to a middle age man.","https://images-na.ssl-images-amazon.com/images/M/MV5BOWVjYmI2YzAtMmNiNy00ZmEwLTgyMDktM2Q3ZDVmNDlhNDY0XkEyXkFqcGdeQXVyNTcyNjMxNzA@._V1_UY268_CR2,0,182,268_AL_.jpg"
Buster Keaton: A Hard Act to Follow,"A series about the life, career and works of the movie comedy genius.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NTIxMDUyMV5BMl5BanBnXkFtZTcwNjU4MDMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Carlos,"The story of Venezuelan revolutionary, Ilich Ramirez Sanchez, who founded a worldwide terrorist organization and raided the OPEC headquarters in 1975 before being caught by the French police.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNDU4Mzc4OV5BMl5BanBnXkFtZTcwMzEyMTA3NQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
Toothless,A female dentist is cast into limbo after her death in an accident and is given the assignment to act as the Tooth Fairy as her action to be admitted into heaven.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNjg2NzU4NF5BMl5BanBnXkFtZTcwNzY5OTkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Elizabeth I,HBO miniseries about the the public and private lives of the later years of Queen Elizabeth I.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MDc4ODAwMF5BMl5BanBnXkFtZTcwNzEzNzQzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Glitterbug,A collage of Derek Jarman's super 8 footage spanning over 20 years.,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmUzY2U2N2QtMDQ2MS00YmYxLWFiODMtNmU0ZjAwNWFjNDExXkEyXkFqcGdeQXVyNDY0NDM0NzI@._V1_UY268_CR25,0,182,268_AL_.jpg"
Emma,"Emma Woodhouse seems to be perfectly content, a loving father whom she cares for, friends, and a home. But Emma has a terrible habit - matchmaking. She cannot resist finding suitors for her friends, most of all Harriet Smith. Emma is desperate for Harriet to find happiness, but every suitor she finds for her friend ends up attracted to Emma herself. But is Emma so focused on Harriet's happiness that she is not considering her own happiness in love?","https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMDc1MzQxMV5BMl5BanBnXkFtZTcwMzY0MzUwMw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Emma,"Emma Woodhouse seems to be perfectly content, a loving father whom she cares for, friends, and a home. But Emma has a terrible habit - matchmaking. She cannot resist finding suitors for her friends, most of all Harriet Smith. Emma is desperate for Harriet to find happiness, but every suitor she finds for her friend ends up attracted to Emma herself. But is Emma so focused on Harriet's happiness that she is not considering her own happiness in love?","https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMzQ0MTYzNl5BMl5BanBnXkFtZTcwMDEyODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Emma,"When their mother dies in childbirth, Emma Thatcher who has been the nanny to his 3 children but now has an infant to care for. The children grow up and Frederick becomes rich and successful. He and Emma marry, as it turns out right before his death, and his will becomes a source of trouble between the children and Emma.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMDc1MzQxMV5BMl5BanBnXkFtZTcwMzY0MzUwMw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Emma,"When their mother dies in childbirth, Emma Thatcher who has been the nanny to his 3 children but now has an infant to care for. The children grow up and Frederick becomes rich and successful. He and Emma marry, as it turns out right before his death, and his will becomes a source of trouble between the children and Emma.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMzQ0MTYzNl5BMl5BanBnXkFtZTcwMDEyODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Jane Eyre,"After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meet the dark, cold, and abrupt master of the house, Mr. Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Mr. Rochester's terrible secret be about to destroy it forever?","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NjkxNjk5Ml5BMl5BanBnXkFtZTcwNzA1MzI0MQ@@._V1._CR0,2,295,423_UY268_CR2,0,182,268_AL_.jpg"
Jane Eyre,"After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meet the dark, cold, and abrupt master of the house, Mr. Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Mr. Rochester's terrible secret be about to destroy it forever?","https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMzUzMjg4MF5BMl5BanBnXkFtZTcwOTE4NzcyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
Noah's Ark,"The Biblical story of Noah and the Great Flood, with a parallel story of soldiers in the First World War.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3NzIxNDcwNF5BMl5BanBnXkFtZTcwMjIwMzMyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Connections,"Documentary  Follow James Burke through the history of science and technology. In this collection of 10 1-hour episodes, starting with ""The Trigger Effect"".","https://images-na.ssl-images-amazon.com/images/M/MV5BNjI2YzgxOWQtMmNjMS00NmNjLThmYWUtMjA1NmZkNDliMzdkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk1NTk3NDM@._V1_UY268_CR4,0,182,268_AL_.jpg"
Mildred Pierce,"A newly divorced, uniquely independent woman struggles to carve out a new life for herself and her family in Depression-era California.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMTI3MDA2NV5BMl5BanBnXkFtZTcwMjkwODU2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
